epoch,loss,top1,top5,val_loss,val_top1,val_top5
0,1.0345255136489868,0.7565645575523376,0.9387308359146118,1.060623049736023,0.7425997257232666,0.9060488939285278
1,0.23734763264656067,0.9455689191818237,0.9975382685661316,0.8887069821357727,0.7889317870140076,0.9343629479408264
2,0.1460135281085968,0.9715536236763,0.9983588457107544,0.9058209657669067,0.7902187705039978,0.9305019378662109
